day,open,high,low,close,volume
28-05-2019,34.49222183227539,34.49222183227539,34.49222183227539,34.49222183227539,100
29-05-2019,34.49222183227539,34.49222183227539,34.49222183227539,34.49222183227539,100
30-05-2019,34.49222183227539,34.49222183227539,34.49222183227539,34.49222183227539,100
31-05-2019,33.93501232784995,34.69318168882722,33.91674272481103,34.601837158203125,4100
03-06-2019,34.702326390930715,35.0494384765625,34.702326390930715,35.0494384765625,800
04-06-2019,35.04030541518116,35.0494384765625,35.04030541518116,35.0494384765625,300
05-06-2019,35.0494384765625,35.0494384765625,35.0494384765625,35.0494384765625,100
06-06-2019,35.0494384765625,35.0494384765625,35.0494384765625,35.0494384765625,100
07-06-2019,34.492219452869534,34.6657789390157,34.492219452869534,34.53789520263672,1300
10-06-2019,34.53789520263672,34.53789520263672,34.53789520263672,34.53789520263672,100
11-06-2019,34.40087890625,34.40087890625,34.40087890625,34.40087890625,300
12-06-2019,34.40087890625,34.40087890625,34.40087890625,34.40087890625,0
13-06-2019,34.40087890625,34.40087890625,34.40087890625,34.40087890625,400
14-06-2019,34.44477844238281,34.44477844238281,34.44477844238281,34.44477844238281,0
17-06-2019,33.6124706540706,33.6124706540706,33.484423705059825,33.493568420410156,1400
18-06-2019,33.91430056025723,33.91430056025723,33.70393371582031,33.70393371582031,300
19-06-2019,33.70393371582031,33.70393371582031,33.70393371582031,33.70393371582031,100
20-06-2019,33.859418001228114,34.03319549560547,33.859418001228114,34.03319549560547,1600
21-06-2019,34.03319549560547,34.03319549560547,34.03319549560547,34.03319549560547,100
24-06-2019,33.813690185546875,33.813690185546875,33.813690185546875,33.813690185546875,200
25-06-2019,33.676490783691406,33.676490783691406,33.676490783691406,33.676490783691406,200
26-06-2019,34.28014373779297,34.28014373779297,34.28014373779297,34.28014373779297,500
27-06-2019,34.28014373779297,34.28014373779297,34.28014373779297,34.28014373779297,100
28-06-2019,34.28014373779297,34.28014373779297,34.28014373779297,34.28014373779297,0
01-07-2019,34.115516662597656,34.115516662597656,34.115516662597656,34.115516662597656,400
02-07-2019,34.20697784423828,34.20697784423828,34.20697784423828,34.20697784423828,100
03-07-2019,34.20697784423828,34.20697784423828,34.20697784423828,34.20697784423828,0
05-07-2019,34.20697784423828,34.20697784423828,34.20697784423828,34.20697784423828,100
08-07-2019,33.5210075378418,33.5210075378418,33.5210075378418,33.5210075378418,200
09-07-2019,33.374664306640625,33.374664306640625,33.374664306640625,33.374664306640625,1700
10-07-2019,33.374664306640625,33.374664306640625,33.374664306640625,33.374664306640625,100
11-07-2019,33.374664306640625,33.374664306640625,33.374664306640625,33.374664306640625,0
12-07-2019,33.374664306640625,33.374664306640625,33.374664306640625,33.374664306640625,0
15-07-2019,33.200889587402344,33.200889587402344,33.200889587402344,33.200889587402344,400
16-07-2019,33.200889587402344,33.200889587402344,33.200889587402344,33.200889587402344,100
17-07-2019,33.200889587402344,33.200889587402344,33.200889587402344,33.200889587402344,0
18-07-2019,33.310638427734375,33.310638427734375,33.310638427734375,33.310638427734375,500
19-07-2019,32.908209272304056,32.908209272304056,32.88077163696289,32.88077163696289,500
22-07-2019,32.74357604980469,32.74357604980469,32.74357604980469,32.74357604980469,300
23-07-2019,32.74357604980469,32.74357604980469,32.74357604980469,32.74357604980469,0
24-07-2019,32.10333724458523,32.423458099365234,32.10333724458523,32.423458099365234,1200
25-07-2019,32.423458099365234,32.423458099365234,32.423458099365234,32.423458099365234,0
26-07-2019,32.624670491629686,32.64296340942383,32.624670491629686,32.64296340942383,300
29-07-2019,32.624670491629686,32.64296340942383,32.624670491629686,32.64296340942383,100
30-07-2019,31.536272078870798,31.536272078870798,31.417369842529297,31.417369842529297,400
31-07-2019,31.536272078870798,31.536272078870798,31.417369842529297,31.417369842529297,700
01-08-2019,31.33505529357931,31.353348214788465,30.996644973754883,30.996644973754883,4100
02-08-2019,30.923469174225872,30.950906804784037,30.877735137939453,30.877735137939453,2100
05-08-2019,30.008848640991882,30.008848640991882,29.130807700639508,29.41434097290039,2600
06-08-2019,30.008848640991882,30.008848640991882,29.130807700639508,29.41434097290039,100
07-08-2019,29.88079821738898,29.899091136770277,29.5789737701416,29.5789737701416,1800
08-08-2019,29.88079821738898,29.899091136770277,29.5789737701416,29.5789737701416,100
09-08-2019,29.88079821738898,29.899091136770277,29.5789737701416,29.5789737701416,100
12-08-2019,29.88079821738898,29.899091136770277,29.5789737701416,29.5789737701416,100
13-08-2019,29.88079821738898,29.899091136770277,29.5789737701416,29.5789737701416,100
14-08-2019,29.88079821738898,29.899091136770277,29.5789737701416,29.5789737701416,100
15-08-2019,29.88079821738898,29.899091136770277,29.5789737701416,29.5789737701416,100
16-08-2019,29.72531509399414,29.72531509399414,29.72531509399414,29.72531509399414,100
19-08-2019,29.72531509399414,29.72531509399414,29.72531509399414,29.72531509399414,0
20-08-2019,29.72531509399414,29.72531509399414,29.72531509399414,29.72531509399414,0
21-08-2019,29.359464645385742,29.359464645385742,29.359464645385742,29.359464645385742,300
22-08-2019,28.97531834552763,28.97531834552763,28.582029342651367,28.582029342651367,33600
23-08-2019,29.194833755493164,29.194833755493164,29.194833755493164,29.194833755493164,300
26-08-2019,29.780192394318266,29.780192394318266,29.5789737701416,29.5789737701416,1900
27-08-2019,29.5789737701416,29.5789737701416,29.5789737701416,29.5789737701416,0
28-08-2019,29.5789737701416,29.5789737701416,29.5789737701416,29.5789737701416,0
29-08-2019,29.5789737701416,29.5789737701416,29.5789737701416,29.5789737701416,0
30-08-2019,29.5789737701416,29.5789737701416,29.5789737701416,29.5789737701416,0
03-09-2019,29.158246994018555,29.158246994018555,29.158246994018555,29.158246994018555,300
04-09-2019,29.039342880249023,29.039342880249023,29.039342880249023,29.039342880249023,1100
05-09-2019,29.039342880249023,29.039342880249023,29.039342880249023,29.039342880249023,0
06-09-2019,29.039342880249023,29.039342880249023,29.039342880249023,29.039342880249023,0
09-09-2019,29.039342880249023,29.039342880249023,29.039342880249023,29.039342880249023,0
10-09-2019,30.146042793236493,30.146042793236493,29.85336303710937,29.853363037109375,900
11-09-2019,30.091165578668544,30.13689613342285,30.082017374307075,30.13689613342285,2100
12-09-2019,30.13689613342285,30.13689613342285,30.13689613342285,30.13689613342285,100
13-09-2019,30.53018569946289,30.53018569946289,30.53018569946289,30.53018569946289,100
16-09-2019,30.402136291878584,30.402136291878584,29.972261428833008,29.972261428833008,300
17-09-2019,29.633853493444892,29.825923919677734,29.633853493444892,29.825923919677734,300
18-09-2019,29.871652603149414,29.871652603149414,29.871652603149414,29.871652603149414,100
19-09-2019,29.27714430564721,29.341171264648438,29.27714430564721,29.341171264648438,400
20-09-2019,31.472249421574592,31.472249421574592,30.987499237060547,30.987499237060547,1200
23-09-2019,31.96614788309351,32.06675720214844,31.874683279853638,32.06675720214844,300
24-09-2019,32.0393180847168,32.0393180847168,32.0393180847168,32.0393180847168,200
25-09-2019,31.530813217163086,31.530813217163086,31.530813217163086,31.530813217163086,200
26-09-2019,31.540007893493385,31.540007893493385,31.494031906127926,31.49403190612793,1400
27-09-2019,31.696334838867188,31.696334838867188,31.696334838867188,31.696334838867188,300
30-09-2019,31.696334838867188,31.696334838867188,31.696334838867188,31.696334838867188,100
01-10-2019,30.75840424558775,30.75840424558775,30.445762634277344,30.445762634277344,300
02-10-2019,30.123926162719727,30.123926162719727,30.123926162719727,30.123926162719727,100
03-10-2019,30.123926162719727,30.123926162719727,30.123926162719727,30.123926162719727,0
04-10-2019,30.123926162719727,30.123926162719727,30.123926162719727,30.123926162719727,0
07-10-2019,30.408981784387922,30.408981784387922,30.243465423583984,30.243465423583984,700
08-10-2019,29.765305229486255,29.765305229486255,29.664155960083008,29.664155960083008,300
09-10-2019,30.188302993774414,30.188302993774414,30.188302993774414,30.188302993774414,200
10-10-2019,30.188302993774414,30.188302993774414,30.188302993774414,30.188302993774414,100
11-10-2019,30.188302993774414,30.188302993774414,30.188302993774414,30.188302993774414,100
14-10-2019,30.188302993774414,30.188302993774414,30.188302993774414,30.188302993774414,0
15-10-2019,30.785985946655273,30.785985946655273,30.785985946655273,30.785985946655273,200
16-10-2019,30.785985946655273,30.785985946655273,30.785985946655273,30.785985946655273,100
17-10-2019,30.785985946655273,30.785985946655273,30.785985946655273,30.785985946655273,100
18-10-2019,31.760696411132812,31.760696411132812,31.760696411132812,31.760696411132812,200
21-10-2019,31.760696411132812,31.760696411132812,31.760696411132812,31.760696411132812,100
22-10-2019,31.677932739257812,31.677932739257812,31.677932739257812,31.677932739257812,200
23-10-2019,31.898622512817383,31.898622512817383,31.898622512817383,31.898622512817383,200
24-10-2019,31.898622512817383,31.898622512817383,31.898622512817383,31.898622512817383,0
25-10-2019,31.898622512817383,31.898622512817383,31.898622512817383,31.898622512817383,0
28-10-2019,31.898622512817383,31.898622512817383,31.898622512817383,31.898622512817383,0
29-10-2019,31.99977985550146,32.25725173950195,31.99977985550146,32.25725173950195,2800
30-10-2019,32.37678909301758,32.37678909301758,32.37678909301758,32.37678909301758,200
31-10-2019,32.4687385559082,32.4687385559082,32.4687385559082,32.4687385559082,200
01-11-2019,32.4687385559082,32.4687385559082,32.4687385559082,32.4687385559082,100
04-11-2019,32.90092086791992,32.90092086791992,32.90092086791992,32.90092086791992,300
05-11-2019,32.753795588485005,32.90092086791992,32.71701689943379,32.90092086791992,1000
06-11-2019,32.845750671971096,32.845750671971096,32.772186279296875,32.772186279296875,500
07-11-2019,32.70781707763672,32.70781707763672,32.70781707763672,32.70781707763672,200
08-11-2019,32.11012382896463,32.2204704284668,32.11012382896463,32.2204704284668,500
11-11-2019,32.28483581542969,32.28483581542969,32.28483581542969,32.28483581542969,400
12-11-2019,32.11931228637695,32.11931228637695,32.11931228637695,32.11931228637695,300
13-11-2019,31.448062273655584,31.540014266967773,31.438864969678143,31.540014266967773,800
14-11-2019,31.438866801726494,31.549213409423828,31.438866801726494,31.549213409423828,500
15-11-2019,31.714723792948043,31.779090881347656,31.714723792948043,31.779090881347656,600
18-11-2019,31.779090881347656,31.779090881347656,31.779090881347656,31.779090881347656,100
19-11-2019,31.852651764771544,31.852651764771544,31.779090881347656,31.779090881347656,400
20-11-2019,32.06414481532697,32.06414481532697,31.962995529174805,31.962995529174805,200
21-11-2019,31.962995529174805,31.962995529174805,31.962995529174805,31.962995529174805,200
22-11-2019,31.797476035712883,31.861843112081324,31.714717864990234,31.714717864990234,600
25-11-2019,32.34919950369818,32.45034878337194,32.34919950369818,32.41356658935547,1000
26-11-2019,32.09172995499424,32.16529083251953,31.953798486487763,32.16529083251953,1100
27-11-2019,32.31241982337369,32.57908548912332,32.31241982337369,32.321617126464844,500
29-11-2019,32.229663071977996,32.229663071977996,32.11012268066406,32.11012268066406,400
02-12-2019,32.12850859146329,32.16529078404198,32.02736282348633,32.02736282348633,800
03-12-2019,31.5767913889607,31.6779406699827,31.402081226668333,31.58598518371582,1100
04-12-2019,31.58598518371582,31.58598518371582,31.58598518371582,31.58598518371582,0
05-12-2019,31.953796237390154,32.10092148982814,31.880231857299805,31.880231857299805,800
06-12-2019,31.880231857299805,31.880231857299805,31.880231857299805,31.880231857299805,0
09-12-2019,31.880231857299805,31.880231857299805,31.880231857299805,31.880231857299805,0
10-12-2019,31.880231857299805,31.880231857299805,31.880231857299805,31.880231857299805,0
11-12-2019,31.77908588826084,31.77908588826084,31.668739318847656,31.668739318847656,600
12-12-2019,31.907819085312504,32.15609359741211,31.907819085312504,32.15609359741211,300
13-12-2019,32.23886152838382,32.23886152838382,32.2204704284668,32.2204704284668,500
16-12-2019,32.505520648564605,32.505520648564605,31.962995529174805,31.962995529174805,500
17-12-2019,31.990577256012372,32.22965446706612,31.990577256012372,32.15609359741211,500
18-12-2019,32.22965880013225,32.22965880013225,32.128509521484375,32.128509521484375,300
19-12-2019,32.229665491197125,32.413572989851424,32.174495697021484,32.174495697021484,500
20-12-2019,32.26644176076889,32.560692301424645,32.26644176076889,32.39517593383789,400
23-12-2019,32.39517593383789,32.39517593383789,32.39517593383789,32.39517593383789,0
24-12-2019,32.44115447998047,32.44115447998047,32.44115447998047,32.44115447998047,500
26-12-2019,32.15609703823248,32.25724631410484,32.14689973620247,32.16529083251953,2400
27-12-2019,32.16529083251953,32.16529083251953,32.16529083251953,32.16529083251953,0
30-12-2019,32.413564535960546,32.514713809226514,32.27563307100825,32.34000015258789,1600
31-12-2019,32.44114898440212,32.44114898440212,32.35839080810547,32.35839080810547,200
02-01-2020,32.56069259480785,32.919310225229374,32.56069259480785,32.82735824584961,800
03-01-2020,32.59747022929273,32.59747022929273,32.11931228637695,32.11931228637695,2200
06-01-2020,31.631967746114245,31.696334838867188,31.631967746114245,31.696334838867188,700
07-01-2020,31.512424235231137,31.760698786007453,31.512424235231137,31.595182418823242,1300
08-01-2020,32.1560977325735,32.1560977325735,31.917016983032227,31.917016983032227,300
09-01-2020,31.917016983032227,31.917016983032227,31.917016983032227,31.917016983032227,0
10-01-2020,31.917016983032227,31.917016983032227,31.917016983032227,31.917016983032227,0
13-01-2020,33.05724170204219,33.05724170204219,32.82735824584961,32.82735824584961,300
14-01-2020,32.82735824584961,32.82735824584961,32.82735824584961,32.82735824584961,0
15-01-2020,32.956086016055394,33.02964688371623,32.92850112915039,32.92850112915039,2600
16-01-2020,32.86413668822797,32.91930646645921,32.81815719604492,32.81815719604492,400
17-01-2020,32.854940201478406,32.90091618705887,32.71701224473702,32.79057312011719,2700
21-01-2020,32.87333679199219,32.87333679199219,32.87333679199219,32.87333679199219,2100
22-01-2020,32.11931783876418,32.19287872314453,32.07334184755855,32.19287872314453,700
23-01-2020,32.17449443254605,32.257252628300854,32.17449443254605,32.2204704284668,400
24-01-2020,32.2204704284668,32.2204704284668,32.2204704284668,32.2204704284668,0
27-01-2020,32.08252818969637,32.08252818969637,31.9629878341372,31.972185134887695,700
28-01-2020,32.29402495032443,32.29402495032443,32.02736282348633,32.02736282348633,700
29-01-2020,32.18368707770141,32.20207817696075,32.11012268066406,32.11012268066406,500
30-01-2020,31.779081183904374,31.779081183904374,31.705516815185547,31.705516815185547,200
31-01-2020,31.282540692608414,31.33771398409378,31.172197617380792,31.227367401123047,1400
03-02-2020,31.144609268935174,31.144609268935174,30.933116912841797,30.933116912841797,200
04-02-2020,31.567597526873584,31.760698786007453,31.567597526873584,31.595182418823242,600
05-02-2020,31.595182418823242,31.595182418823242,31.595182418823242,31.595182418823242,0
06-02-2020,31.981382369995117,31.981382369995117,31.981382369995117,31.981382369995117,100
07-02-2020,31.981382369995117,31.981382369995117,31.981382369995117,31.981382369995117,0
10-02-2020,31.733113529194956,31.733113529194956,31.696334838867188,31.696334838867188,500
11-02-2020,32.05495050855246,32.100926499412466,31.990583419799805,31.990583419799805,500
12-02-2020,32.091727397970764,32.22046155418988,32.091727397970764,32.11931228637695,500
13-02-2020,32.11931228637695,32.11931228637695,32.11931228637695,32.11931228637695,0
14-02-2020,31.788283677957114,31.788283677957114,31.595182418823242,31.595182418823242,300
18-02-2020,31.39288565087725,31.411276749142193,31.337715863825743,31.374494552612305,1000
19-02-2020,31.705522482587586,31.705522482587586,31.567594528198242,31.567594528198242,400
20-02-2020,31.33770927505376,31.33770927505376,31.264144897460938,31.264144897460938,400
21-02-2020,31.282537685900273,31.3652958613025,31.199779510498047,31.199779510498047,900
24-02-2020,30.36300409697337,30.36300409697337,30.307830810546875,30.307830810546875,500
25-02-2020,30.923924609086527,30.923924609086527,30.142318725585938,30.142318725585938,1900
26-02-2020,30.39979059094466,30.39979059094466,30.142318725585938,30.142318725585938,2900
27-02-2020,29.85726574489152,29.903241736632683,29.627382278442383,29.627382278442383,1000
28-02-2020,28.523937232824935,28.523937232824935,28.386007521646146,28.450374603271484,800
02-03-2020,28.27566359631518,28.496351491968184,27.880263792235073,28.266468048095703,2900
03-03-2020,28.266468048095703,28.266468048095703,28.266468048095703,28.266468048095703,0
04-03-2020,28.505549720545464,28.597503457515103,28.312448451393713,28.53313636779785,700
05-03-2020,28.422787219315676,28.422787219315676,27.51244904459651,27.521644592285156,3800
06-03-2020,27.356132080774703,27.356132080774703,27.172224608935128,27.300960540771484,1900
09-03-2020,26.20671442395657,26.20671442395657,25.940048768661445,26.14234733581543,2600
10-03-2020,26.887168429967694,26.979122161865234,26.887168429967694,26.979122161865234,600
11-03-2020,26.234302012266802,26.234302012266802,25.884878158569336,25.884878158569336,2500
12-03-2020,23.595238838136684,23.595238838136684,22.344672220362792,22.602142333984375,3600
13-03-2020,24.395235061645508,24.395235061645508,24.395235061645508,24.395235061645508,700
16-03-2020,22.988342965895445,22.988342965895445,22.666505813598633,22.666505813598633,2400
17-03-2020,23.66879609916472,24.128562927246094,23.64120945808618,24.128562927246094,900
18-03-2020,22.050424084099568,22.050424084099568,21.35157805946389,21.563072204589844,1700
19-03-2020,20.92858998527186,21.020543718185046,20.809049606323242,20.809049606323242,1400
20-03-2020,21.57226212575043,22.00444413462106,20.974565505981445,20.974565505981445,1500
23-03-2020,20.284915346344953,20.284915346344953,18.914810180664062,18.914810180664062,3700
24-03-2020,19.74238948749856,19.797562776701195,18.79527082318269,19.53089714050293,2400
25-03-2020,20.22974516567931,20.689512101262935,20.22974516567931,20.404457092285156,4200
26-03-2020,21.718463816129095,21.82927131652832,21.367569288606802,21.82927131652832,5300
27-03-2020,20.96126919095484,20.98897018069527,20.277948756471634,20.518033981323242,4900
30-03-2020,20.397991917729726,20.693480878508918,20.296416926991952,20.656545639038086,1500
31-03-2020,20.83199050893848,21.09054422280275,20.83199050893848,20.95203399658203,2500
01-04-2020,20.95203399658203,20.95203399658203,20.95203399658203,20.95203399658203,0
02-04-2020,19.788543592874635,19.94552230834961,19.77007509428865,19.94552230834961,18800
03-04-2020,19.94552230834961,19.94552230834961,19.94552230834961,19.94552230834961,800
06-04-2020,20.241010665893555,20.241010665893555,20.241010665893555,20.241010665893555,200
07-04-2020,22.03241722618617,22.03241722618617,21.43220329284668,21.43220329284668,500
08-04-2020,22.10629173479674,22.16169548034668,22.10629173479674,22.16169548034668,400
09-04-2020,23.001988036206587,23.001988036206587,22.438711166381836,22.438711166381836,600
13-04-2020,22.71573501722599,22.71573501722599,22.53105354309082,22.53105354309082,600
14-04-2020,23.288246138383524,23.288246138383524,23.06662940979004,23.06662940979004,200
15-04-2020,22.438714186257652,22.438714186257652,22.12475671766777,22.22633171081543,800
16-04-2020,22.327907076814313,22.46641731262207,22.27250333474185,22.46641731262207,600
17-04-2020,23.122035124120796,23.122035124120796,22.826544388710023,23.02046012878418,400
20-04-2020,22.900415420532227,22.900415420532227,22.900415420532227,22.900415420532227,100
21-04-2020,22.124754111065982,22.124754111065982,21.829265178088928,21.85696792602539,30700
22-04-2020,22.623394280158408,22.881947991697036,22.438712806023233,22.53105354309082,1200
23-04-2020,23.25131304468505,23.288248288901425,22.577228546142578,22.577228546142578,3700
24-04-2020,22.678798648918683,22.75267088837758,22.069352233069505,22.457181930541992,2100
27-04-2020,23.168205183710192,23.168205183710192,23.057395935058594,23.057395935058594,700
28-04-2020,23.38982010886834,23.39905435897881,22.900415420532227,22.900415420532227,900
29-04-2020,23.75918072576923,23.906925201416016,23.057393585820446,23.906925201416016,3700
30-04-2020,24.377862745866402,24.377862745866402,23.796119060521825,23.869991302490234,700
01-05-2020,23.334417604139887,23.334417604139887,22.780374896967857,23.02046012878418,600
04-05-2020,22.99275676892047,23.47292721985452,22.99275676892047,23.315948486328125,600
05-05-2020,23.177436433420112,23.205137421056225,22.93735122680664,22.93735122680664,2200
06-05-2020,22.623392261117196,22.688030242919922,22.623392261117196,22.688030242919922,500
07-05-2020,22.688030242919922,22.688030242919922,22.688030242919922,22.688030242919922,0
08-05-2020,22.688030242919922,22.688030242919922,22.688030242919922,22.688030242919922,0
11-05-2020,23.14973527260205,23.14973527260205,22.900415799255555,23.140501022338867,700
12-05-2020,24.451737369216012,24.451737369216012,24.285524368286133,24.285524368286133,700
13-05-2020,23.879223785146696,23.879223785146696,23.27900988217656,23.445222854614258,800
14-05-2020,23.445222854614258,23.445222854614258,23.445222854614258,23.445222854614258,0
15-05-2020,23.07586366030475,23.07586366030475,22.90965067354634,23.06662940979004,600
18-05-2020,23.186669945204926,23.186669945204926,22.99275423165777,23.168201446533203,6300
19-05-2020,22.900412686343998,22.900412686343998,22.688030242919922,22.688030242919922,400
20-05-2020,22.688030242919922,22.688030242919922,22.688030242919922,22.688030242919922,0
21-05-2020,23.537569046020508,23.537569046020508,23.537569046020508,23.537569046020508,700
22-05-2020,23.131268541916793,23.297481536865234,23.122036052200354,23.297481536865234,1100
26-05-2020,23.297481536865234,23.297481536865234,23.297481536865234,23.297481536865234,0
27-05-2020,23.297481536865234,23.297481536865234,23.297481536865234,23.297481536865234,0
28-05-2020,24.045437219847678,24.28552067214758,24.045437219847678,24.128541946411133,600
29-05-2020,24.128541946411133,24.128541946411133,24.128541946411133,24.128541946411133,0
01-06-2020,25.347440788519364,25.347440788519364,25.199696287764155,25.30126953125,800
02-06-2020,26.07692746339772,26.086161714292995,25.984586715698242,25.984586715698242,900
03-06-2020,25.938415965154586,26.1323299407959,25.901478963363946,26.1323299407959,1000
04-06-2020,25.71679907504255,25.8460750579834,25.71679907504255,25.8460750579834,400
